b0b0b0b0b0b0/1b0b0b0b0b0b01/8/8/8/8/1r0r0r0r0r0r01/r0r0r0r0r0r0, D8-D7
b01b0b01bb/1b0b0b0b0bbb01/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
b0b0b01bb1/1b0b0b0b0b0b01/4b03/8/8/1r06/2rrrrr0r0r01/r02r0r0r0, D7-B6
bb1b0b01b0/1b0b0b0b0b0bb1/8/8/8/8/1rrr0rrr0r0r01/r02r0r0r0, D7-C5
b0b0b0b01b0/2bbb0b0b0b01/8/4b03/8/8/1r0r0rrrrrrr01/r0r03r0, C7-C6
b01b0b01bb/1b0bbb0b0b02/6b01/8/3r04/8/1r0r0rrr0r0r01/r02r0r0r0, B8-B7
b01b0bb1b0/1b0bbb0b0bb2/8/8/5r02/8/1r0r0rrr01r01/r0r01r0r0r0, C8-C7
b0b0bb1b0b0/1bb2b0b0b01/3b04/8/4r03/8/1r0r0r0rrr0r01/r0r02r0r0, E7-D5
b0b0bb2b0/1b0b0b0b0b0b01/5b02/8/2r05/6r01/1r0r0r0r0r02/r0r01r0r0r0, E8-E7
b0b0b0b01b0/1b0b01bbb0b01/8/6b01/8/8/1r0r0rrrrr02/r0r01r0r0r0, D7-C5
b0b0b01bb1/1b0b0bb1b0bb1/8/8/2r05/8/1r0r0r0rr1r01/r0r01r0r0r0, E7-D5
1bbb01bbb0/1b0b0b0b0b01b0/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E8-E7
b0b0b0b01b0/1b0b0b0bbb01b0/8/8/8/5r02/1r0r0rrr01r01/r0r01r0rr1, B7-C7
b0b0bb1b0b0/1b0b0b01bb2/6b01/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E8-E7
b0b0b0b01b0/1b0b0bb1b0b01/8/6b01/4r03/8/1r0r0r0rrr0r01/r0r02r0r0, E7-F5
1b0b0bb1b0/1bbb0b0bb1b01/8/8/8/8/1r0rrrrr0rrr01/r02r01r0, C7-B5
b01b0bb1b0/1bbb0b0b0b0b01/8/8/8/8/1rr1rrr01rr1/r0r01r0r0r0, E8-F8
b0b0bb1b0b0/2b0b01b0b01/1b02b03/8/8/8/1rrr0rrr0rr2/1r01r0r0r0, E8-E7
b0b0bb1b0b0/1b0b0bb2b01/5b02/8/8/8/1rrr0rrr0r0rr1/1r01r0r01, C8-C7
b0b01b01bb/1b0b0b0bbb0b01/8/8/8/4r03/1r0r0rr1r0r01/r0r01r01rr, B8-B7
b0b0b02bb/1b0b0b0bbbb2/8/8/4r03/8/1rrr0r0r0r0r01/1r01r0r0r0, E8-E7
b01b0b01bb/1b0b0b0b0b0b01/2b05/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
b0b0b01b0b0/2b0b0b0b0b01/1b02b03/8/8/1r06/2rrrrr0r0r01/r02r0r0r0, F7-G7
b01bbb01b0/1b0b0b0b0b0bb1/8/8/8/8/1rrr0rrr0r0r01/r02r0r0r0, F8-F7
b0b0b0b01b0/2bbb0b0b0b01/8/6b01/8/8/1r0r0rrrrrrr01/r0r03r0, F7-E5
b01b0b01bb/1b0bbb0b0bb2/8/8/3r04/8/1r0r0rrr0r0r01/r02r0r0r0, F8-E8
bb1b0bb1b0/1b0b0b0b0bb2/8/8/5r02/8/1r0r0rrr01r01/r0r01r0r0r0, D7-E5
b0b0bb1b0b0/1b01b0b0b0b01/3b04/8/4r03/8/1r0r0r0rrr0r01/r0r02r0r0, E7-F5
b0b0b01b0b0/1b0b0b0b0b0b01/5b02/8/2r05/6r01/1r0r0r0r0r02/r0r01r0r0r0, C5-C4
b0b0b0b01b0/1b0b01bbbb2/6b01/8/8/8/1r0r0rrrrr02/r0r01r0r0r0, E7-F5
b0b0b01bb1/1b0b0b01bbbb1/8/8/2r05/8/1r0r0r0rr1r01/r0r01r0r0r0, C5-C4
b01b01bbb0/1b0bbb0b0b01b0/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, C8-C7
b0b0b0bb1b0/1b0b0b0bb1b01/8/8/8/5r02/1r0r0rrr01r01/r0r01r0r0r0, C7-C6
b0b0b0b01b0/1b0b0bb1bb2/6b01/8/4r03/8/1r0r0r0rrr0r01/r0r02r0r0, F8-F7
b0b0bb1b0b0/1b0b0b0b03/5b0b01/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
b0b0bb1b0b0/2b0bb1b0b01/1b06/8/8/8/1rrr0rrr0rr2/1r01r0r0r0, G8-G7
1b0b0bb1b0/1bbb0b0b01bb1/8/8/8/8/1r0rrrrr0rrr01/r02r01r0, E8-E7
bb1b0bb1b0/1bb1b0b0b0b01/8/8/8/8/1rr1rrr01rr1/r0r01r0r0r0, E7-E6
b0b0bb1b0b0/1b0b0b01b0b01/5b02/8/8/8/1rrr0rrr0r0rr1/1r01r0r01, B7-C5
b0b01b01bb/1b0b0b0b0b0b01/1b06/8/8/4r03/1r0r0rr1r0r01/r0r01r01rr, G7-F7
b0b0b02bb/1b0b0b0bbb01b0/8/8/4r03/8/1rrr0r0r0r0r01/1r01r0r0r0, F7-F6
b01b0b01bb/1b0b0b0b0b0b01/4b03/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, C8-D8
b0b0b01b0b0/b01b0b0b0b0b01/4b03/8/8/1r06/2rrrrr0r0r01/r02r0r0r0, B8-B7
b0b01b01b0/1b0b0bbb0b0bb1/8/8/8/8/1rrr0rrr0r0r01/r02r0r0r0, E8-E7
b0b0b0b01b0/2bbb0b0bb2/6b01/8/8/8/1r0r0rrrrrrr01/r0r03r0, F7-E5
b01b0b01bb/1b0bbb0b0b01b0/8/8/3r04/8/1r0r0rrr0r0r01/r02r0r0r0, E8-E7
b01bbbb1b0/1b0b0b0b0bb2/8/8/5r02/8/1r0r0rrr01r01/r0r01r0r0r0, C7-B7
b0b0bb1b0b0/1b0b02b0b01/3b0b03/8/4r03/8/1r0r0r0rrr0r01/r0r02r0r0, B7-B6
b0b0b0b02/1b0b0b0b0b0bb1/5b02/8/2r05/6r01/1r0r0r0r0r02/r0r01r0r0r0, C5-C4
b0b0b0b01b0/1b0b01bbbb1b0/8/8/8/8/1r0r0rrrrr02/r0r01r0r0r0, D7-E5
b0b0b01bb1/1b0b0b0b01bb1/5b02/8/2r05/8/1r0r0r0rr1r01/r0r01r0r0r0, G7-F7
bb1b01bbb0/1b0b0b0b0b01b0/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, G8-F8
1b0b0bb1b0/1bbb0b0bb1b01/8/8/8/2r02r02/1r01rrr01r01/r0r01r0r0r0, E8-E7
b0b0bb1b0b0/1b0b0b0bb3/6b01/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
b0b0b0b01b0/1b0b0bb1bb1b0/8/8/4r03/8/1r0r0r0rrr0r01/r0r02r0r0, E7-D5
b0b0bb1b0b0/2b0b01bbb01/1b06/8/8/8/1rrr0rrr0rr2/1r01r0r0r0, C8-C7
1b0b0bb1b0/1bbb0b0b0b02/6b01/8/8/8/1r0rrrrr0rrr01/r02r01r0, E8-E7
b01bbbb1b0/1bb1b0b0b0b01/8/8/8/8/1rr1rrr01rr1/r0r01r0r0r0, B7-C5
b0b0bb1b0b0/1b0b0b0b03/5b0b01/8/8/8/1rrr0rrr0r0rr1/1r01r0r01, E8-F8
b0b01b01bb/1b0b0b0b0b0b01/3b04/8/8/4r03/1r0r0rr1r0r01/r0r01r01rr, B8-B7
b0b0b01b01/1b0b0b0bbb0bb1/8/8/8/8/1rrr0rrr0r0r01/1r01r0r0r0, G7-G6
b01bb2bb/1b0b0b0bbb0b01/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
b0b0b01b0b0/2bbb0b0b0b01/4b03/8/8/1r06/2rrrrr0r0r01/r02r0r0r0, G7-G6
b0b01bb1b0/1b0b0bbb0bb2/8/8/5r02/8/1r0r0rrr01r01/r0r01r0r0r0, E7-E6
b01b0b0b01/1b0bbb0b0b0bb1/8/8/8/8/1r0rrrrr0r0r01/r02r0r0r0, F8-E8
b0bb1b01b0/1b0b0b0b0b0bb1/8/8/8/8/1rrr0rrr0r0r01/r02r0r0r0, D7-E5
b0b0bb1b0b0/1b0b0b01b0b01/3b04/8/4r03/8/1r0r0r0rrr0r01/r0r02r0r0, G7-F7
b0b0b0b01b0/2bbb0b0bb1b0/8/8/8/8/1r0r0rrrrrrr01/r0r03r0, C8-C7
b0b0b0b0b01/1b0b0b0b0b0b01/5b02/8/2r05/6r01/1r0r0r0r0r02/r0r01r0r0r0, G6-G5
b0b0b0bb1b0/1b0b01bbb0b01/8/8/8/8/1r0r0rrrr1r01/r0r01r0r0r0, G8-G7
b0b0b01bb1/1b0b0b0bb1bb1/8/8/2r05/8/1r0r0r0rr1r01/r0r01r0r0r0, G8-G7
b01bb1bbb0/1b0b0b0b0b01b0/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, G8-G7
1bbb0bb1b0/1b0b0b0bb1b01/8/8/8/2r02r02/1r01rrr01r01/r0r01r0r0r0, E7-E6
b0b0bb1b0b0/1b0b0b0b01b01/6b01/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
b0b0b0bb1b0/1b0b0bb1b0b01/8/8/4r03/8/1r0r0r0r0r0r01/r0r01r0r0r0, B8-B7
b0b0bb1b0b0/2b0b0b01b01/1b03b02/8/8/8/1rrr0rrr0rr2/1r01r0r0r0, F7-E5
b0b01bb1b0/1bb1bbb0b0b01/8/8/8/8/1rr1rrr01rr1/r0r01r0r0r0, B7-C5
1b0b0bb1b0/1bbb0b0b0bb2/8/8/8/8/1r0rrrrr0rrr01/r02r01r0, D7-C5
b0b0bb1b0b0/1b0b0b0b0b02/5b02/8/8/8/1rrr0rrr0r0rr1/1r01r0r01, F8-E8
b0bb3bb/1b0b0b0bbb0b01/8/8/8/4r03/1r0r0rr1r0r01/r0r01r01rr, C8-B8
1b0b01b01/1bbb0b0bbb0bb1/8/8/8/6r01/1rrr0rrr0r02/1r01r0r0r0, C8-C7
b01bb1b0bb/1b0b0b0b0b0b01/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, D7-D6
b0b0b01b0b0/1b01b0b0b0b01/2b01b03/8/8/1r06/2rrrrr0r0r01/r02r0r0r0, E8-E7
b0bb1bb1b0/1b0b0b0b0bb2/8/8/5r02/8/1r0r0rrr01r01/r0r01r0r0r0, F5-F4
2b0b0b01/1bbbbb0b0b0bb1/8/8/8/8/1r0rrrrr0r0r01/r02rr1r0, B8-B7
b0b01bb1b0/1b0b0b0b0b0bb1/8/8/8/8/1rrr0rrr0r0r01/r02r0r0r0, G8-G7
b0b0b0bb1b0/2bbb0b0b0b01/8/8/8/8/1r0r0rrr0rrr01/r0r01r01r0, F7-G5
b0b0bb1b0b0/1b0b02bbb01/3b04/8/4r03/8/1r0r0r0rrr0r01/r0r02r0r0, F8-G8
b0b0b0b01b0/2b0b0b0b0b01/1b03b02/8/2r05/6r01/1r0r0r0r0r02/r0r01r0r0r0, C5-C4
1b0b0bb1b0/1bbb01bbb0b01/8/8/8/8/1r0r0rrrr1rr1/r0r01r0r01, E7-F5
b0b0b01bb1/1b0b0b0b0b0b01/4b03/8/2r05/8/1r0r0r0rr1r01/r0r01r0r0r0, C5-C4
b0b02bbb0/1b0b0bbb0b01b0/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
b01b0bb1b0/1b0bbb0bb1b01/8/8/8/2r02r02/1r01rrr01r01/r0r01r0r0r0, F6-F5
b0b0bb1b0b0/1b0b0b0b0b02/8/4r01b01/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
1b0b0bb1b0/1bbb0bb1b0b01/8/8/4r03/8/1rrr0r0r0r0r01/1r01r0r0r0, F8-F7
1b0b0bb1b0/1bbb0b0b0b01b0/8/8/8/8/1r0rrrrr0rrr01/r02r01r0, B8-B7
b0bb1bb1b0/1bb1b0b0b0b01/8/8/8/8/1rr1rrr01rr1/r0r01r0r0r0, B7-C5
b0b0bb1b0b0/2b0b0bb1b01/1b06/8/8/8/1rrr0rrr0rr2/1r01r0r0r0, F7-E5
b0b0bb1b0b0/1b0b0b0b02b0/5b02/8/8/8/1rrr0rrr0r0rr1/1r01r0r01, D7-E5
b0bbb02bb/1b0b0b0b0b0b01/8/8/8/4r03/1r0r0rr1r0r01/r0r01r01rr, E8-E7
1bbb01b01/1b0b0b0bbb0bb1/8/8/8/6r01/1rrr0rrr0r02/1r01r0r0r0, D7-E5
b01bbb01b0/1b0b0b0bbb0b01/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
b0b0b01b0b0/1bb1b0b0b0b01/4b03/8/8/1r06/2rrrrr0r0r01/r02r0r0r0, F7-G7
b0b0b0b01b0/1b0bbb0b0bb2/8/8/5r02/8/1r0r0rrr01r01/r0r01r0r0r0, C7-C6
1b0b0b0b01/1b0bbb0b0b0bb1/8/8/8/8/1r0rrrrr0r0r01/r02rr1r0, D7-E5
b0b0b02b0/1b0b0b0bbb0bb1/8/8/8/8/1rrr0rrr0r0r01/r02r0r0r0, B7-A5
b0b0bb1b0b0/1b0b01b01b01/3b01b02/8/4r03/8/1r0r0r0rrr0r01/r0r02r0r0, C7-D7
1b0b0bb1b0/1b0bbb0b0b0b01/8/8/6r01/8/1r0r0rrr0r0r01/r0r01r01r0, B8-B7
b0b0b0b01b0/b01b0b0b0b0b01/5b02/8/2r05/6r01/1r0r0r0r0r02/r0r01r0r0r0, E8-D8
b0b0b01bb1/1b0b0b0b0b0b01/8/5b02/2r05/8/1r0r0r0rr1r01/r0r01r0r0r0, C8-C7
1bbb0bb1b0/1b0b01bbb0b01/8/8/8/8/1r0r0rrrr1rr1/r0r01r0r01, G7-H5
b0bb2bbb0/1b0b0b0b0b01b0/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, B8-B7
bb1b0bb1b0/1b0b0b0bb1b01/8/8/8/2r02r02/1r01rrr01r01/r0r01r0r0r0, F8-F7
b0b0bb1b0b0/1b0b0b0b0b02/5b02/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-F3
1bbb0bb1b0/1b0b0bb1b0b01/8/8/4r03/8/1rrr0r0r0r0r01/1r01r0r0r0, E5-E4
1b0b0b01bb/1bbb0b0b0b0b01/8/8/8/8/1r0rrrrr0r0r01/r02r0r0r0, D7-E5
b0b0b0b01b0/1bbb0b0b0b0b01/8/8/8/8/1rr1rrr01rr1/r0r01r0r0r0, E8-E7
b0b0bb1b0b0/2b0b0b01bb1/1b06/8/8/8/1rrr0rrr0rr2/1r01r0r0r0, E8-E7
b0b0bb1b0b0/1b0b0b0b01b01/8/5b02/8/8/1rrr0rrr0r0rr1/1r01r0r01, B7-C5
b0bb2b0bb/1b0b0b0b0b0b01/8/8/8/4r03/1r0r0rr1r0r01/r0r01r01rr, E8-F8
b01b01b01/1b0bbb0bbb0bb1/8/8/8/6r01/1rrr0rrr0r02/1r01r0r0r0, F7-F6
b01bbb01b0/1b0b0b0b0b0b01/5b02/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
b0b0b01b0b0/1b01bbb0b0b01/4b03/8/8/1r06/2rrrrr0r0r01/r02r0r0r0, F7-G7
b0b0b0b01b0/1b0b0b0b0bbb01/8/8/5r02/8/1r0r0rrr01r01/r0r01r0r0r0, G7-H7
b02b0b01/1b0bbbbb0b0bb1/8/8/8/8/1r0rrrrr0r0r01/r02rr1r0, E8-F6
b0b0bb2b0/1b0b0b0b0b0bb1/8/8/8/8/1rrr0rrr0r0r01/r02r0r0r0, B7-C5
1bbb0bb1b0/2bbb0b0b0b01/8/8/6r01/8/1r0r0rrr0r0r01/r0r01r01r0, C7-C6
b0b0bb1b0b0/1b0b01bb1b01/3b04/8/4r03/8/1r0r0r0rrr0r01/r0r02r0r0, E7-F5
b0b0b01bb1/1b0b0b0b0b0b01/8/7b0/2r05/8/1r0r0r0rr1r01/r0r01r0r0r0, E7-D5
b01b0bb1b0/1b0bb1bbb0b01/8/8/8/8/1r0r0rrrr1rr1/r0r01r0r01, C8-B8
b0b0b0b01b0/2bbb0b0b0b01/5b02/8/2r05/6r01/1r0r0r0r0r02/r0r01r0r0r0, C5-C4
b0b01b0bbb0/1b0b0b0b0b01b0/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, G8-G7
b01bbbb1b0/1b0b0b0bb1b01/8/8/8/2r02r02/1r01rrr01r01/r0r01r0r0r0, C8-C7
b0b0bb1b0b0/1b0b0b0b0b02/7b0/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
b01b0bb1b0/1b0bbbb1b0b01/8/8/4r03/8/1rrr0r0r0r0r01/1r01r0r0r0, E8-E7
2b0b01bb/1bbbbb0b0b0b01/8/8/4r03/8/1r0rrr0r0r0r01/r02r0r0r0, E5-E4
b0b0b0b01b0/1bb1b0b0b0bb1/8/8/8/8/1rr1rrr01rr1/r0r01r0r0r0, E8-E7
b0b0bb1b0b0/2b0b0b0b02/1b04b01/8/8/8/1rrr0rrr0rr2/1r01r0r0r0, D7-C5
b0b0bb1b0b0/1b0b0b0b01b01/4b03/8/8/8/1rrr0rrr0r0rr1/1r01r0r01, E8-E7
b0bb1b01b0/1b0b0b0bbb0b01/8/8/8/4r03/1r0r0rr1r0r01/r0r01r01rr, C7-B7
bb1b01b01/1b0b0b0bbb0bb1/8/8/8/6r01/1rrr0rrr0r02/1r01r0r0r0, B7-C5
b01bbb01b0/1b0b0b0b0b0b01/7b0/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, B7-B6
b0b0b01b0b0/1b0b01b0b0b01/3b0b03/8/8/1r06/2rrrrr0r0r01/r02r0r0r0, C7-D5
b0b0b0b01b0/1b0b0b0b0bb2/3b04/8/5r02/8/1r0r0rrr01r01/r0r01r0r0r0, E8-E7
b0b01b0b01/1b0bbb0b0b0bb1/8/8/8/8/1r0rrrrr0r0r01/r02rr1r0, C7-B5
bb1b0bb1b0/2bbb0b0b0b01/8/8/6r01/8/1r0r0rrr0r0r01/r0r01r01r0, E8-E7
b0b0bb1b0b0/1b0b01b01bb1/3b04/8/4r03/8/1r0r0r0rrr0r01/r0r02r0r0, C8-B8
b0b0b01b0b0/1b0b0b0b0b0bb1/8/8/8/8/1rrr0rrr0r0r01/r02r0r0r0, B7-A5
b0b0b0b02/1b0b0b0b0bbbb1/8/8/8/8/1r0r0rrrr1r01/r0r01r0r0r0, B8-B7
bb1b0bb1b0/1b0b01bbb0b01/8/8/8/8/1r0r0rrrr1rr1/r0r01r0r01, C8-C7
b0b0b0b01b0/1b01b0b0b0b01/2b02b02/8/2r05/6r01/1r0r0r0r0r02/r0r01r0r0r0, F7-E7
b0b0b01b0b0/1b0b0bbb0b01b0/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
b0b01bb1b0/1b0b0bbbb1b01/8/8/8/2r02r02/1r01rrr01r01/r0r01r0r0r0, E8-E7
bb1b0bb1b0/1b0b0bb1b0b01/8/8/4r03/8/1rrr0r0r0r0r01/1r01r0r0r0, C8-C7
b01b0b01bb/1bbb0b0b0b0b01/8/8/4r03/8/1r0rrr0r0r0r01/r02r0r0r0, C7-D5
b0b0b01bbb0/1b0b0b0b0b02/6b01/8/4r03/8/1r0r0r0r0r0r01/r0r01r0r0r0, G7-G6
b0b0b0b01b0/1bb1b0b0b0b01/3b04/8/8/8/1rr1rrr01rr1/r0r01r0r0r0, C8-C7
b0b0bb1b0b0/2b0b0b0bb2/1b06/8/8/8/1rrr0rrr0rr2/1r01r0r0r0, C8-C7
b0bb1b01b0/1b0b0b0b0b0b01/5b02/8/8/4r03/1r0r0rr1r0r01/r0r01r01rr, E6-E5
b0b0bb1b0b0/1b0b0b0b01b01/6b01/8/8/8/1rrr0rrr0r0rr1/1r01r0r01, E8-E7
b01bb1b01/1b0b0b0bbb0bb1/8/8/8/6r01/1rrr0rrr0r02/1r01r0r0r0, D7-C5
b01bbb01bb/2b0b0b0b0b01/1b06/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
b0b0b01b0b0/1b0bb1b0b0b01/4b03/8/8/1r06/2rrrrr0r0r01/r02r0r0r0, E8-F8
b0b0b0b01b0/1b0b0b0b0bb2/5b02/8/5r02/8/1r0r0rrr01r01/r0r01r0r0r0, E8-F8
b02bbb01/1b0bbb0b0b0bb1/8/8/8/8/1r0rrrrr0r0r01/r02rr1r0, B8-B7
b01bbbb1b0/2bbb0b0b0b01/8/8/6r01/8/1r0r0rrr0r0r01/r0r01r01r0, E7-E6
b0b0b0b0b01/1b0b0b0b0b0bb1/8/8/8/8/1rrr0rrr0r0r01/r02r0r0r0, G7-H7
b0b0bb1b0b0/1b0b01b0b02/3b02b01/8/4r03/8/1r0r0r0rrr0r01/r0r02r0r0, C8-C7
1b0b0b02/1bbb0b0b0bbbb1/8/8/8/8/1rrr0rrrr1r01/1r01r0r0r0, G8-G7
b01bbbb1b0/1b0b01bbb0b01/8/8/8/8/1r0r0rrrr1rr1/r0r01r0r01, B8-B7
b0b0b0b01b0/1bb1b0b0b0b01/5b02/8/2r05/6r01/1r0r0r0r0r02/r0r01r0r0r0, F8-F7
b0b0b01b0b0/1b0b0b0b0b01bb/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
b0bb1bb1b0/1b0b0b0bb1b01/8/8/8/2r02r02/1r01rrr01r01/r0r01r0r0r0, D7-E5
b01bbbb1b0/1b0b0bb1b0b01/8/8/4r03/8/1rrr0r0r0r0r01/1r01r0r0r0, E5-E4
1b0b01bbb0/1bbb0b0b0b02/6b01/8/4r03/6r01/1r0r0r0r0r02/r0r01r0r0r0, G8-F8
2bbb01bb/1bbb0b0b0b0b01/8/8/4r03/8/1r0rrr0r0r0r01/r02r0r0r0, E8-E7
b0b0bb1b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr0rrr0rr2/1r01r0r0r0, E8-E7
b0b0b0b01b0/1bb1b0b0b0b01/5b02/8/8/8/1rr1rrr01rr1/r0r01r0r0r0, D7-C5
b0bb1b01b0/1b0b0b0b0b0b01/7b0/8/8/4r03/1r0r0rr1r0r01/r0r01r01rr, E6-E5
b0b0b01bbb0/1b0b0b0b01b01/5b02/8/8/8/1r0r0rrr0r0rr1/r0r01r0r01, G7-F5
b0b02b01/1b0b0bbbbb0bb1/8/8/8/6r01/1rrr0rrr0r02/1r01r0r0r0, D7-C5
b01bbb01bb/b01b0b0b0b0b01/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, F8-E8
b0b0b01b0b0/1b0b01bbb0b01/4b03/8/8/1r06/2rrrrr0r0r01/r02r0r0r0, C7-D5
b0b0b0bb2/1b0b0b0b0bbb01/8/8/5r02/8/1r0r0rrr01r01/r0r01r0r0r0, F5-F4
b01b01b01/1b0bbb0bbb0bb1/8/8/8/8/1r0rrrrr0r0r01/r02rr1r0, E8-D6
b0b0b0b01b0/2b0b0b0b0bb1/1b06/8/8/8/1rrr0rrr0r0r01/r02r0r0r0, E7-F7
b0b01bb1b0/2bbbbb0b0b01/8/8/6r01/8/1r0r0rrr0r0r01/r0r01r01r0, G5-G4
b0b0bb1b0b0/1b0b01b0bb2/3b04/8/4r03/8/1r0r0r0rrr0r01/r0r02r0r0, F8-F7
b0b01bb1b0/1b0b0b0bbb0b01/8/8/8/8/1r0r0rrrr1rr1/r0r01r0r01, D7-C5
1bbb0b02/1b0b0b0b0bbbb1/8/8/8/8/1rrr0rrrr1r01/1r01r0r0r0, D7-C5
b0b0b0b01b0/1b01bbb0b0b01/5b02/8/2r05/6r01/1r0r0r0r0r02/r0r01r0r0r0, F7-F6
b0b0b01b0b0/1b0b0b0b0b01b0/4b03/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, G8-G7
b0b0b0b01b0/1b0bbb0bb1b01/8/8/8/2r02r02/1r01rrr01r01/r0r01r0r0r0, F8-G8
b0bb1bb1b0/1b0b0bb1b0b01/8/8/4r03/8/1rrr0r0r0r0r01/1r01r0r0r0, C8-C7
1b01b01bb/1bbb0bbb0b0b01/8/8/4r03/8/1r0rrr0r0r0r01/r02r0r0r0, E8-F8
1bbb01bbb0/1b0b0b0b0b02/6b01/8/4r03/6r01/1r0r0r0r0r02/r0r01r0r0r0, E5-F5
b0b0b0bb2/1bb1b0b0b0bb1/8/8/8/8/1rr1rrr01rr1/r0r01r0r0r0, G7-E6
b0b0bb1b0b0/2b0b0b0b0b01/8/1b06/8/8/1rrr0rrr0rr2/1r01r0r0r0, G8-G7
b0bb1b01bb/2b0b0b0b0b01/1b06/8/8/4r03/1r0r0rr1r0r01/r0r01r01rr, B8-B7
1b0b01bbb0/1bbb0b0b01b01/5b02/8/5r02/8/1r0r0rrr0r0r01/r0r01r0r01, C7-C6
b0bb2b01/1b0b0b0bbb0bb1/8/8/8/6r01/1rrr0rrr0r02/1r01r0r0r0, D7-E5
b01bbb01bb/2bbb0b0b0b01/8/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, F7-G7
b0b0b01b0b0/1b0b0b01b0b01/4bb3/8/8/1r06/2rrrrr0r0r01/r02r0r0r0, D7-C5
b0b0b0bbb01/1b0b0b0b0bb2/8/8/5r02/8/1r0r0rrr01r01/r0r01r0r0r0, F8-E8
b01bb1b01/1b0bbb0b0b0bb1/8/8/8/8/1r0rrrrr0r0r01/r02rr1r0, B8-B7
b0b0b0b01b0/b01b0b0b0b0bb1/8/8/8/8/1rrr0rrr0r0r01/r02r0r0r0, G8-G7
b0b0bb1b0b0/1b0b01b0b01b0/3b04/8/4r03/8/1r0r0r0rrr0r01/r0r02r0r0, G7-G6
b0bb1bb1b0/2bbb0b0b0b01/8/8/6r01/8/1r0r0rrr0r0r01/r0r01r01r0, G8-G7
b0bb1bb1b0/1b0b01bbb0b01/8/8/8/8/1r0r0rrrr1rr1/r0r01r0r01, F8-E8
b01b0b02/1b0bbb0b0bbbb1/8/8/8/8/1rrr0rrrr1r01/1r01r0r0r0, G8-G7
b0b0b0b01b0/1b0b01b0b0b01/3b01b02/8/2r05/6r01/1r0r0r0r0r02/r0r01r0r0r0, E7-D7
b0b0b01b0b0/1b0b0b0b0b01b0/6b01/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, F7-G7
b0b0b0b01b0/1b0b0b0bb1bb1/8/8/8/2r02r02/1r01rrr01r01/r0r01r0r0r0, F8-F7
1bb1b01bb/1bbb0b0b0b0b01/8/8/4r03/8/1r0rrr0r0r0r01/r02r0r0r0, E8-E7
b01b01bbb0/1b0bbb0b0b02/6b01/8/4r03/6r01/1r0r0r0r0r02/r0r01r0r0r0, G6-G5
b0b0b0b01b0/1b0bbbb1b0b01/8/8/4r03/8/1rrr0r0r0r0r01/1r01r0r0r0, F8-G8
b0b0bb1b0b0/2b0b0b0b0b01/b07/8/8/8/1rrr0rrr0rr2/1r01r0r0r0, E8-F8
b0b0b0bbb01/1bb1b0b0b0b01/8/8/8/8/1rr1rrr01rr1/r0r01r0r0r0, B8-C8
1bbb01bbb0/1b0b0b0b01b01/5b02/8/5r02/8/1r0r0rrr0r0r01/r0r01r0r01, F5-E5
b0bb1b01bb/b01b0b0b0b0b01/8/8/8/4r03/1r0r0rr1r0r01/r0r01r01rr, E8-E7
b01bbb01bb/1b01b0b0b0b01/2b05/4r03/8/8/1r0r0r0r0r0r01/r0r01r0r0r0, E4-E3
b0b01b0b01/1b0b0b0bbb0bb1/8/8/8/6r01/1rrr0rrr0r02/1r01r0r0r0, F7-E7
